,tempo,energy,spectral_centroid,spectral_rolloff,zero_crossing_rate,mfcc_mean_0,mfcc_std_0,mfcc_mean_1,mfcc_std_1,chroma_mean_0,chroma_std_0,chroma_mean_1,chroma_std_1,spectral_contrast_mean_0,spectral_contrast_std_0,spectral_contrast_mean_1,spectral_contrast_std_1,valence_mean,arousal_mean,mfcc,chroma,spectral_contrast
0,139.6748310810811,24136.615234375,1894.6842360849384,3912.602976779849,0.03652223000386399,0.6469874978065491,3.164538621902466,0.6469874978065491,3.164538621902466,0.48279261589050293,0.12961582839488983,0.48279261589050293,0.12961582839488983,21.764937169503348,1.7165600899993994,21.764937169503348,1.7165600899993994,3.1,3.0,,,
1,95.703125,34609.234375,1043.1673528686663,2180.582380184165,0.013481547273781903,3.25117826461792,3.5220823287963867,3.25117826461792,3.5220823287963867,0.6642637848854065,0.12511217594146729,0.6642637848854065,0.12511217594146729,22.510142487924252,2.172124026617291,22.510142487924252,2.172124026617291,3.5,3.3,,,
2,112.34714673913044,78761.5390625,1917.0912870894483,3948.575487601508,0.03738668451114978,5.034069538116455,5.568094730377197,5.034069538116455,5.568094730377197,0.4674674868583679,0.15560294687747955,0.4674674868583679,0.15560294687747955,22.120059552296304,2.2070307666031854,22.120059552296304,2.2070307666031854,5.7,5.5,,,
3,123.046875,48857.44921875,1898.3033911991206,3771.88553599913,0.03625617306328951,-4.530394077301025,3.5378711223602295,-4.530394077301025,3.5378711223602295,0.381921648979187,0.10990963131189346,0.381921648979187,0.10990963131189346,24.818698295007348,1.9506338720142051,24.818698295007348,1.9506338720142051,4.4,5.3,,,
4,120.18531976744185,147981.953125,1269.4579568619818,2820.644372766132,0.012908133693972179,7.504635810852051,3.60439133644104,7.504635810852051,3.60439133644104,0.5532857775688171,0.09403868764638901,0.5532857775688171,0.09403868764638901,20.949943926895827,1.7834643807096249,20.949943926895827,1.7834643807096249,5.8,6.4,,,
5,82.03125,38033.52734375,1500.7194391598869,3201.6023473724886,0.023845029945904175,-0.556281566619873,4.717860221862793,-0.556281566619873,4.717860221862793,0.5171052813529968,0.19107183814048767,0.5171052813529968,0.19107183814048767,21.39148008675386,2.0756326440989614,21.39148008675386,2.0756326440989614,3.2,4.8,,,
6,93.96306818181819,11229.1484375,1785.3278395593234,3698.053063417697,0.04161069418952859,-5.587076663970947,5.062564373016357,-5.587076663970947,5.062564373016357,0.3315982520580292,0.17275774478912354,0.3315982520580292,0.17275774478912354,23.475455444299193,2.5984861447665426,23.475455444299193,2.5984861447665426,4.0,4.7,,,
7,129.19921875,117074.59375,2459.7291771391388,5383.156560930255,0.04642470456594539,4.703808307647705,6.335593223571777,4.703808307647705,6.335593223571777,0.48946434259414673,0.13573750853538513,0.48946434259414673,0.13573750853538513,21.16643107368045,1.9100061206092713,21.16643107368045,1.9100061206092713,5.5,5.8,,,
8,139.6748310810811,39407.30078125,1927.9221874235734,4009.2139502028595,0.031152645624034005,-2.360529899597168,4.4045090675354,-2.360529899597168,4.4045090675354,0.41589614748954773,0.1363375186920166,0.41589614748954773,0.1363375186920166,25.22221559949934,2.089228108403254,25.22221559949934,2.089228108403254,3.2,4.0,,,
9,107.666015625,99857.8671875,2125.9839518222093,4627.497554820325,0.039394938779945904,4.579953670501709,4.745898723602295,4.579953670501709,4.745898723602295,0.46006375551223755,0.1416551023721695,0.46006375551223755,0.1416551023721695,21.973243997698706,2.2630747139888534,21.973243997698706,2.2630747139888534,4.4,6.0,,,
10,92.28515625,11166.4697265625,2310.569913770547,5100.606766808346,0.048896927123583206,-4.030430316925049,3.839834451675415,-4.030430316925049,3.839834451675415,0.39355674386024475,0.14393039047718048,0.39355674386024475,0.14393039047718048,23.176655803594198,2.3618134712825,23.176655803594198,2.3618134712825,4.8,3.9,,,
11,126.04801829268293,107445.8125,1998.0432011799037,4382.342685071056,0.04269974844515339,7.491743087768555,3.3334364891052246,7.491743087768555,3.3334364891052246,0.5262386202812195,0.12922869622707367,0.5262386202812195,0.12922869622707367,21.331475431529586,1.6228953941717112,21.331475431529586,1.6228953941717112,5.9,4.3,,,
12,109.95678191489361,40972.22265625,2881.4978933838206,6292.780234918793,0.06887988105020623,2.408245325088501,5.7832465171813965,2.408245325088501,5.7832465171813965,0.43741104006767273,0.20515750348567963,0.43741104006767273,0.20515750348567963,22.136468824928716,2.5879423533957486,22.136468824928716,2.5879423533957486,5.4,6.5,,,
13,135.99917763157896,83032.7265625,1878.7368964512536,3951.370508114374,0.04080758347823287,1.4598227739334106,3.707868814468384,1.4598227739334106,3.707868814468384,0.37558117508888245,0.09953991323709488,0.37558117508888245,0.09953991323709488,24.148383928852837,2.0655127243102163,24.148383928852837,2.0655127243102163,6.6,6.3,,,
14,97.50884433962264,31715.236328125,1714.7268617570594,3416.834713964617,0.03961460145978345,1.7075332403182983,5.862078666687012,1.7075332403182983,5.862078666687012,0.4965611398220062,0.14893823862075806,0.4965611398220062,0.14893823862075806,21.06566419077835,1.8002719395459652,21.06566419077835,1.8002719395459652,4.0,4.8,,,
15,95.703125,52564.36328125,2289.3332424623873,4638.081107515456,0.043183961030074706,-1.6988188028335571,4.821468353271484,-1.6988188028335571,4.821468353271484,0.33169999718666077,0.13467635214328766,0.33169999718666077,0.13467635214328766,22.447649336445707,1.7831821626000992,22.447649336445707,1.7831821626000992,5.3,3.9,,,
16,114.84375,41924.00390625,2683.5692428793504,5413.908770648184,0.05652553552453632,4.395216464996338,3.3691468238830566,4.395216464996338,3.3691468238830566,0.5467374920845032,0.14832189679145813,0.5467374920845032,0.14832189679145813,20.840032749924983,1.868357175276605,20.840032749924983,1.868357175276605,7.9,4.7,,,
17,161.4990234375,35513.11328125,2724.2561417083575,6263.6918140951275,0.05640699519850477,3.285900354385376,5.623815059661865,3.285900354385376,5.623815059661865,0.47268760204315186,0.16574569046497345,0.47268760204315186,0.16574569046497345,22.459675089252777,2.2233120087671145,22.459675089252777,2.2233120087671145,4.7,3.8,,,
18,129.19921875,145550.6875,1718.8858202018996,2815.8146479843385,0.06362383990719257,-0.09806157648563385,3.2255313396453857,-0.09806157648563385,3.2255313396453857,0.3361198604106903,0.0998712033033371,0.3361198604106903,0.0998712033033371,22.633506281769026,1.6250434609925908,22.633506281769026,1.6250434609925908,4.2,3.3,,,
19,156.60511363636363,120008.7421875,2027.2871384410992,4296.248538049955,0.03857673501513785,0.8313741087913513,3.399057149887085,0.8313741087913513,3.399057149887085,0.32490116357803345,0.13251399993896484,0.32490116357803345,0.13251399993896484,24.548050390488914,2.562378946205989,24.548050390488914,2.562378946205989,4.8,6.5,,,
20,139.6748310810811,46289.73828125,2381.587545259112,4809.698217263631,0.0451950305329982,3.1766326427459717,3.2614850997924805,3.1766326427459717,3.2614850997924805,0.5030805468559265,0.15598440170288086,0.5030805468559265,0.15598440170288086,20.677807639843575,1.9910082647545655,20.677807639843575,1.9910082647545655,6.6,5.3,,,
21,123.046875,85233.6796875,2585.6842215103366,4645.735878332689,0.08222570719023699,-0.6400085687637329,6.452956676483154,-0.6400085687637329,6.452956676483154,0.3683043122291565,0.16219337284564972,0.3683043122291565,0.16219337284564972,22.00358058990899,2.355298068666339,22.00358058990899,2.355298068666339,7.3,5.4,,,
22,126.04801829268293,22743.58203125,1751.2010560538724,3679.0207149011208,0.03081783146257408,-1.0668562650680542,4.420467376708984,-1.0668562650680542,4.420467376708984,0.4544340968132019,0.15794385969638824,0.4544340968132019,0.15794385969638824,21.857253194246766,1.5808649408317608,21.857253194246766,1.5808649408317608,4.6,4.8,,,
23,112.34714673913044,56103.421875,1669.0427111276297,3165.380859375,0.03947676491202629,3.1905856132507324,3.1297647953033447,3.1905856132507324,3.1297647953033447,0.4998278021812439,0.10597807914018631,0.4998278021812439,0.10597807914018631,20.308085695510627,1.3962932795297616,20.308085695510627,1.3962932795297616,4.3,5.1,,,
24,112.34714673913044,44534.82421875,1802.950014354637,3533.47150975203,0.03953139601862594,5.8659467697143555,2.543783187866211,5.8659467697143555,2.543783187866211,0.5625749826431274,0.13962720334529877,0.5625749826431274,0.13962720334529877,19.461817091932463,1.2920000260231213,19.461817091932463,1.2920000260231213,6.1,5.1,,,
25,112.34714673913044,483819.25,1826.9786071287533,3619.748654111079,0.04168328257927301,15.209393501281738,2.7445764541625977,15.209393501281738,2.7445764541625977,0.49627017974853516,0.1353607326745987,0.49627017974853516,0.1353607326745987,20.139855093685537,1.3838450117428576,20.139855093685537,1.3838450117428576,6.7,3.5,,,
26,117.45383522727273,31178.705078125,1752.1851109970153,3496.6779881453017,0.032950865235885536,-3.0004360675811768,4.91389274597168,-3.0004360675811768,4.91389274597168,0.4235328435897827,0.1267959624528885,0.4235328435897827,0.1267959624528885,22.9968795198553,2.0295038286167952,22.9968795198553,2.0295038286167952,3.9,4.9,,,
27,117.45383522727273,231770.6875,1329.4455762247978,2517.4266974376933,0.03756155714676713,8.214153289794922,3.354499101638794,8.214153289794922,3.354499101638794,0.4127855598926544,0.1705683320760727,0.4127855598926544,0.1705683320760727,20.668891934325316,1.883022856148309,20.668891934325316,1.883022856148309,5.1,2.1,,,
28,87.5926906779661,35425.41796875,2141.819169007708,4495.321223354118,0.04365528929814385,-1.1863001585006714,5.120301723480225,-1.1863001585006714,5.120301723480225,0.4252883195877075,0.14526084065437317,0.4252883195877075,0.14526084065437317,21.048075310747972,1.877499635821095,21.048075310747972,1.877499635821095,5.3,4.0,,,
29,161.4990234375,41607.75390625,1745.5052436997844,3629.8352305684457,0.034200835025135344,4.528743743896484,3.753577947616577,4.528743743896484,3.753577947616577,0.5504578948020935,0.12580721080303192,0.5504578948020935,0.12580721080303192,19.81775893908222,1.3692910237208387,19.81775893908222,1.3692910237208387,4.4,4.4,,,
30,105.46875,23673.376953125,1863.0710061392774,3583.327064602668,0.0455646087103635,2.215458869934082,3.3246867656707764,2.215458869934082,3.3246867656707764,0.5709240436553955,0.12086615711450577,0.5709240436553955,0.12086615711450577,20.658541749753464,1.397942626428795,20.658541749753464,1.397942626428795,4.5,4.8,,,
31,105.46875,109288.1328125,1488.3594247608648,2632.6143574309312,0.0345802994992916,-0.019371744245290756,2.906672954559326,-0.019371744245290756,2.906672954559326,0.3942784368991852,0.11607088893651962,0.3942784368991852,0.11607088893651962,24.33155082603331,1.8442446357653466,24.33155082603331,1.8442446357653466,3.9,5.3,,,
32,93.96306818181819,38226.2890625,884.8947518708545,1733.905434940108,0.015845493825669757,-4.1702799797058105,9.874246597290039,-4.1702799797058105,9.874246597290039,0.5022900700569153,0.1903417408466339,0.5022900700569153,0.1903417408466339,23.17889718803588,2.7297245824222522,23.17889718803588,2.7297245824222522,3.6,4.8,,,
33,114.84375,50900.296875,1190.9098605103813,2417.0895540809584,0.023925403420815065,3.998289108276367,5.223085403442383,3.998289108276367,5.223085403442383,0.5314201712608337,0.15365150570869446,0.5314201712608337,0.15365150570869446,23.246514402396222,2.123481654092215,23.246514402396222,2.123481654092215,3.6,3.2,,,
34,109.95678191489361,377174.8125,1757.303819391229,3729.981223435085,0.03543384833043534,13.585480690002441,3.311370372772217,13.585480690002441,3.311370372772217,0.505084753036499,0.18146872520446777,0.505084753036499,0.18146872520446777,21.89685862297934,1.7059890055039841,21.89685862297934,1.7059890055039841,4.6,5.1,,,
